Date,Hour,Month,DayOfWeek,WeatherConditions,Calls
08/14/2019 00:00:00,21,8,Wednesday,good,1
08/15/2019 00:00:00,2,8,Thursday,good,4
08/15/2019 00:00:00,3,8,Thursday,good,1
08/15/2019 00:00:00,4,8,Thursday,good,5
08/15/2019 00:00:00,5,8,Thursday,good,8
08/15/2019 00:00:00,6,8,Thursday,good,17
08/15/2019 00:00:00,7,8,Thursday,good,42
08/15/2019 00:00:00,8,8,Thursday,good,49
08/15/2019 00:00:00,9,8,Thursday,good,60
08/15/2019 00:00:00,10,8,Thursday,good,81
08/15/2019 00:00:00,11,8,Thursday,good,77
08/15/2019 00:00:00,12,8,Thursday,good,67
08/15/2019 00:00:00,13,8,Thursday,good,69
08/15/2019 00:00:00,14,8,Thursday,good,59
08/15/2019 00:00:00,15,8,Thursday,good,34
08/15/2019 00:00:00,16,8,Thursday,good,16
08/15/2019 00:00:00,17,8,Thursday,good,10
08/15/2019 00:00:00,18,8,Thursday,good,8
08/15/2019 00:00:00,19,8,Thursday,good,2
08/15/2019 00:00:00,21,8,Thursday,good,1
08/16/2019 00:00:00,0,8,Friday,good,1
08/16/2019 00:00:00,1,8,Friday,good,1
08/16/2019 00:00:00,2,8,Friday,good,1
08/16/2019 00:00:00,3,8,Friday,good,3
08/16/2019 00:00:00,4,8,Friday,good,9
08/16/2019 00:00:00,5,8,Friday,good,11
08/16/2019 00:00:00,6,8,Friday,good,23
08/16/2019 00:00:00,7,8,Friday,good,49
08/16/2019 00:00:00,8,8,Friday,good,57
08/16/2019 00:00:00,9,8,Friday,good,88
08/16/2019 00:00:00,10,8,Friday,good,81
08/16/2019 00:00:00,11,8,Friday,good,111
08/16/2019 00:00:00,12,8,Friday,good,78
08/16/2019 00:00:00,13,8,Friday,good,85
08/16/2019 00:00:00,14,8,Friday,good,80
08/16/2019 00:00:00,15,8,Friday,good,51
08/16/2019 00:00:00,16,8,Friday,good,18
08/16/2019 00:00:00,17,8,Friday,good,21
08/16/2019 00:00:00,18,8,Friday,good,4
08/16/2019 00:00:00,19,8,Friday,good,2
08/16/2019 00:00:00,20,8,Friday,good,1
08/16/2019 00:00:00,22,8,Friday,good,1
08/17/2019 00:00:00,2,8,Saturday,bad,1
08/17/2019 00:00:00,3,8,Saturday,bad,3
08/17/2019 00:00:00,4,8,Saturday,bad,4
08/17/2019 00:00:00,5,8,Saturday,bad,16
08/17/2019 00:00:00,6,8,Saturday,bad,21
08/17/2019 00:00:00,7,8,Saturday,bad,28
08/17/2019 00:00:00,8,8,Saturday,bad,51
08/17/2019 00:00:00,9,8,Saturday,bad,63
08/17/2019 00:00:00,10,8,Saturday,bad,78
08/17/2019 00:00:00,11,8,Saturday,bad,76
08/17/2019 00:00:00,12,8,Saturday,bad,82
08/17/2019 00:00:00,13,8,Saturday,bad,67
08/17/2019 00:00:00,14,8,Saturday,bad,35
08/17/2019 00:00:00,15,8,Saturday,bad,27
08/17/2019 00:00:00,16,8,Saturday,bad,27
08/17/2019 00:00:00,17,8,Saturday,bad,14
08/17/2019 00:00:00,18,8,Saturday,bad,2
08/17/2019 00:00:00,19,8,Saturday,bad,3
08/17/2019 00:00:00,20,8,Saturday,bad,1
08/17/2019 00:00:00,21,8,Saturday,bad,1
08/18/2019 00:00:00,4,8,Sunday,good,2
08/18/2019 00:00:00,5,8,Sunday,good,2
08/18/2019 00:00:00,6,8,Sunday,good,5
08/18/2019 00:00:00,7,8,Sunday,good,6
08/18/2019 00:00:00,8,8,Sunday,good,16
08/18/2019 00:00:00,9,8,Sunday,good,16
08/18/2019 00:00:00,10,8,Sunday,good,19
08/18/2019 00:00:00,11,8,Sunday,good,20
08/18/2019 00:00:00,12,8,Sunday,good,23
08/18/2019 00:00:00,13,8,Sunday,good,13
08/18/2019 00:00:00,14,8,Sunday,good,19
08/18/2019 00:00:00,15,8,Sunday,good,11
08/18/2019 00:00:00,16,8,Sunday,good,5
08/18/2019 00:00:00,17,8,Sunday,good,1
08/18/2019 00:00:00,18,8,Sunday,good,1
08/18/2019 00:00:00,19,8,Sunday,good,1
08/19/2019 00:00:00,-1,8,Monday,bad,1
08/19/2019 00:00:00,1,8,Monday,bad,1
08/19/2019 00:00:00,2,8,Monday,bad,3
08/19/2019 00:00:00,3,8,Monday,bad,9
08/19/2019 00:00:00,4,8,Monday,bad,13
08/19/2019 00:00:00,5,8,Monday,bad,25
08/19/2019 00:00:00,6,8,Monday,bad,37
08/19/2019 00:00:00,7,8,Monday,bad,57
08/19/2019 00:00:00,8,8,Monday,bad,89
08/19/2019 00:00:00,9,8,Monday,bad,118
08/19/2019 00:00:00,10,8,Monday,bad,148
08/19/2019 00:00:00,11,8,Monday,bad,148
08/19/2019 00:00:00,12,8,Monday,bad,139
08/19/2019 00:00:00,13,8,Monday,bad,134
08/19/2019 00:00:00,14,8,Monday,bad,102
08/19/2019 00:00:00,15,8,Monday,bad,72
08/19/2019 00:00:00,16,8,Monday,bad,38
08/19/2019 00:00:00,17,8,Monday,bad,20
08/19/2019 00:00:00,18,8,Monday,bad,7
08/19/2019 00:00:00,19,8,Monday,bad,5
08/19/2019 00:00:00,20,8,Monday,bad,1
08/20/2019 00:00:00,3,8,Tuesday,good,3
08/20/2019 00:00:00,4,8,Tuesday,good,6
08/20/2019 00:00:00,5,8,Tuesday,good,11
08/20/2019 00:00:00,6,8,Tuesday,good,18
08/20/2019 00:00:00,7,8,Tuesday,good,36
08/20/2019 00:00:00,8,8,Tuesday,good,62
08/20/2019 00:00:00,9,8,Tuesday,good,72
08/20/2019 00:00:00,10,8,Tuesday,good,99
08/20/2019 00:00:00,11,8,Tuesday,good,107
08/20/2019 00:00:00,12,8,Tuesday,good,91
08/20/2019 00:00:00,13,8,Tuesday,good,69
08/20/2019 00:00:00,14,8,Tuesday,good,49
08/20/2019 00:00:00,15,8,Tuesday,good,39
08/20/2019 00:00:00,16,8,Tuesday,good,18
08/20/2019 00:00:00,17,8,Tuesday,good,6
08/20/2019 00:00:00,18,8,Tuesday,good,7
08/20/2019 00:00:00,19,8,Tuesday,good,3
08/20/2019 00:00:00,20,8,Tuesday,good,1
08/21/2019 00:00:00,2,8,Wednesday,good,3
08/21/2019 00:00:00,3,8,Wednesday,good,2
08/21/2019 00:00:00,4,8,Wednesday,good,5
08/21/2019 00:00:00,5,8,Wednesday,good,6
08/21/2019 00:00:00,6,8,Wednesday,good,17
08/21/2019 00:00:00,7,8,Wednesday,good,34
08/21/2019 00:00:00,8,8,Wednesday,good,32
08/21/2019 00:00:00,9,8,Wednesday,good,45
08/21/2019 00:00:00,10,8,Wednesday,good,64
08/21/2019 00:00:00,11,8,Wednesday,good,78
08/21/2019 00:00:00,12,8,Wednesday,good,61
08/21/2019 00:00:00,13,8,Wednesday,good,64
08/21/2019 00:00:00,14,8,Wednesday,good,40
08/21/2019 00:00:00,15,8,Wednesday,good,30
08/21/2019 00:00:00,16,8,Wednesday,good,17
08/21/2019 00:00:00,17,8,Wednesday,good,8
08/21/2019 00:00:00,18,8,Wednesday,good,3
08/21/2019 00:00:00,19,8,Wednesday,good,1
08/21/2019 00:00:00,20,8,Wednesday,good,2
08/22/2019 00:00:00,4,8,Thursday,good,5
08/22/2019 00:00:00,5,8,Thursday,good,9
08/22/2019 00:00:00,6,8,Thursday,good,17
08/22/2019 00:00:00,7,8,Thursday,good,39
08/22/2019 00:00:00,8,8,Thursday,good,39
08/22/2019 00:00:00,9,8,Thursday,good,57
08/22/2019 00:00:00,10,8,Thursday,good,91
08/22/2019 00:00:00,11,8,Thursday,good,87
08/22/2019 00:00:00,12,8,Thursday,good,82
08/22/2019 00:00:00,13,8,Thursday,good,57
08/22/2019 00:00:00,14,8,Thursday,good,51
08/22/2019 00:00:00,15,8,Thursday,good,32
08/22/2019 00:00:00,16,8,Thursday,good,26
08/22/2019 00:00:00,17,8,Thursday,good,8
08/22/2019 00:00:00,18,8,Thursday,good,4
08/22/2019 00:00:00,19,8,Thursday,good,1
08/22/2019 00:00:00,20,8,Thursday,good,1
08/23/2019 00:00:00,2,8,Friday,good,1
08/23/2019 00:00:00,3,8,Friday,good,2
08/23/2019 00:00:00,4,8,Friday,good,8
08/23/2019 00:00:00,5,8,Friday,good,10
08/23/2019 00:00:00,6,8,Friday,good,21
08/23/2019 00:00:00,7,8,Friday,good,46
08/23/2019 00:00:00,8,8,Friday,good,55
08/23/2019 00:00:00,9,8,Friday,good,81
08/23/2019 00:00:00,10,8,Friday,good,104
08/23/2019 00:00:00,11,8,Friday,good,107
08/23/2019 00:00:00,12,8,Friday,good,80
08/23/2019 00:00:00,13,8,Friday,good,91
08/23/2019 00:00:00,14,8,Friday,good,72
08/23/2019 00:00:00,15,8,Friday,good,46
08/23/2019 00:00:00,16,8,Friday,good,30
08/23/2019 00:00:00,17,8,Friday,good,14
08/23/2019 00:00:00,18,8,Friday,good,9
08/23/2019 00:00:00,24,8,Friday,good,1
08/24/2019 00:00:00,-1,8,Saturday,good,1
08/24/2019 00:00:00,2,8,Saturday,good,1
08/24/2019 00:00:00,3,8,Saturday,good,4
08/24/2019 00:00:00,4,8,Saturday,good,5
08/24/2019 00:00:00,5,8,Saturday,good,3
08/24/2019 00:00:00,6,8,Saturday,good,16
08/24/2019 00:00:00,7,8,Saturday,good,28
08/24/2019 00:00:00,8,8,Saturday,good,25
08/24/2019 00:00:00,9,8,Saturday,good,54
08/24/2019 00:00:00,10,8,Saturday,good,54
08/24/2019 00:00:00,11,8,Saturday,good,46
08/24/2019 00:00:00,12,8,Saturday,good,49
08/24/2019 00:00:00,13,8,Saturday,good,50
08/24/2019 00:00:00,14,8,Saturday,good,32
08/24/2019 00:00:00,15,8,Saturday,good,25
08/24/2019 00:00:00,16,8,Saturday,good,15
08/24/2019 00:00:00,17,8,Saturday,good,11
08/24/2019 00:00:00,18,8,Saturday,good,1
08/24/2019 00:00:00,21,8,Saturday,good,2
08/25/2019 00:00:00,4,8,Sunday,bad,1
08/25/2019 00:00:00,5,8,Sunday,bad,3
08/25/2019 00:00:00,6,8,Sunday,bad,5
08/25/2019 00:00:00,7,8,Sunday,bad,11
08/25/2019 00:00:00,8,8,Sunday,bad,21
08/25/2019 00:00:00,9,8,Sunday,bad,17
08/25/2019 00:00:00,10,8,Sunday,bad,40
08/25/2019 00:00:00,11,8,Sunday,bad,35
08/25/2019 00:00:00,12,8,Sunday,bad,23
08/25/2019 00:00:00,13,8,Sunday,bad,22
08/25/2019 00:00:00,14,8,Sunday,bad,20
08/25/2019 00:00:00,15,8,Sunday,bad,15
08/25/2019 00:00:00,16,8,Sunday,bad,10
08/25/2019 00:00:00,17,8,Sunday,bad,3
08/25/2019 00:00:00,19,8,Sunday,bad,2
08/26/2019 00:00:00,2,8,Monday,good,2
08/26/2019 00:00:00,3,8,Monday,good,2
08/26/2019 00:00:00,4,8,Monday,good,10
08/26/2019 00:00:00,5,8,Monday,good,16
08/26/2019 00:00:00,6,8,Monday,good,36
08/26/2019 00:00:00,7,8,Monday,good,43
08/26/2019 00:00:00,8,8,Monday,good,64
08/26/2019 00:00:00,9,8,Monday,good,67
08/26/2019 00:00:00,10,8,Monday,good,107
08/26/2019 00:00:00,11,8,Monday,good,108
08/26/2019 00:00:00,12,8,Monday,good,84
08/26/2019 00:00:00,13,8,Monday,good,72
08/26/2019 00:00:00,14,8,Monday,good,52
08/26/2019 00:00:00,15,8,Monday,good,42
08/26/2019 00:00:00,16,8,Monday,good,36
08/26/2019 00:00:00,17,8,Monday,good,15
08/26/2019 00:00:00,18,8,Monday,good,7
08/26/2019 00:00:00,19,8,Monday,good,2
08/26/2019 00:00:00,20,8,Monday,good,2
08/27/2019 00:00:00,3,8,Tuesday,good,5
08/27/2019 00:00:00,4,8,Tuesday,good,3
08/27/2019 00:00:00,5,8,Tuesday,good,15
08/27/2019 00:00:00,6,8,Tuesday,good,29
08/27/2019 00:00:00,7,8,Tuesday,good,42
08/27/2019 00:00:00,8,8,Tuesday,good,50
08/27/2019 00:00:00,9,8,Tuesday,good,71
08/27/2019 00:00:00,10,8,Tuesday,good,79
08/27/2019 00:00:00,11,8,Tuesday,good,86
08/27/2019 00:00:00,12,8,Tuesday,good,75
08/27/2019 00:00:00,13,8,Tuesday,good,69
08/27/2019 00:00:00,14,8,Tuesday,good,50
08/27/2019 00:00:00,15,8,Tuesday,good,34
08/27/2019 00:00:00,16,8,Tuesday,good,23
08/27/2019 00:00:00,17,8,Tuesday,good,14
08/27/2019 00:00:00,18,8,Tuesday,good,3
08/27/2019 00:00:00,19,8,Tuesday,good,2
08/28/2019 00:00:00,0,8,Wednesday,bad,1
08/28/2019 00:00:00,2,8,Wednesday,bad,2
08/28/2019 00:00:00,3,8,Wednesday,bad,7
08/28/2019 00:00:00,4,8,Wednesday,bad,8
08/28/2019 00:00:00,5,8,Wednesday,bad,8
08/28/2019 00:00:00,6,8,Wednesday,bad,33
08/28/2019 00:00:00,7,8,Wednesday,bad,46
08/28/2019 00:00:00,8,8,Wednesday,bad,71
08/28/2019 00:00:00,9,8,Wednesday,bad,88
08/28/2019 00:00:00,10,8,Wednesday,bad,115
08/28/2019 00:00:00,11,8,Wednesday,bad,124
08/28/2019 00:00:00,12,8,Wednesday,bad,111
08/28/2019 00:00:00,13,8,Wednesday,bad,102
08/28/2019 00:00:00,14,8,Wednesday,bad,74
08/28/2019 00:00:00,15,8,Wednesday,bad,54
08/28/2019 00:00:00,16,8,Wednesday,bad,19
08/28/2019 00:00:00,17,8,Wednesday,bad,19
08/28/2019 00:00:00,18,8,Wednesday,bad,7
08/28/2019 00:00:00,19,8,Wednesday,bad,3
08/28/2019 00:00:00,20,8,Wednesday,bad,1
08/28/2019 00:00:00,23,8,Wednesday,bad,1
08/29/2019 00:00:00,2,8,Thursday,good,2
08/29/2019 00:00:00,3,8,Thursday,good,2
08/29/2019 00:00:00,4,8,Thursday,good,1
08/29/2019 00:00:00,5,8,Thursday,good,12
08/29/2019 00:00:00,6,8,Thursday,good,23
08/29/2019 00:00:00,7,8,Thursday,good,51
08/29/2019 00:00:00,8,8,Thursday,good,61
08/29/2019 00:00:00,9,8,Thursday,good,72
08/29/2019 00:00:00,10,8,Thursday,good,91
08/29/2019 00:00:00,11,8,Thursday,good,75
08/29/2019 00:00:00,12,8,Thursday,good,112
08/29/2019 00:00:00,13,8,Thursday,good,61
08/29/2019 00:00:00,14,8,Thursday,good,51
08/29/2019 00:00:00,15,8,Thursday,good,40
08/29/2019 00:00:00,16,8,Thursday,good,17
08/29/2019 00:00:00,17,8,Thursday,good,9
08/29/2019 00:00:00,18,8,Thursday,good,9
08/29/2019 00:00:00,19,8,Thursday,good,3
08/29/2019 00:00:00,23,8,Thursday,good,1
08/30/2019 00:00:00,-1,8,Friday,bad,1
08/30/2019 00:00:00,1,8,Friday,bad,1
08/30/2019 00:00:00,2,8,Friday,bad,3
08/30/2019 00:00:00,4,8,Friday,bad,7
08/30/2019 00:00:00,5,8,Friday,bad,22
08/30/2019 00:00:00,6,8,Friday,bad,50
08/30/2019 00:00:00,7,8,Friday,bad,58
08/30/2019 00:00:00,8,8,Friday,bad,91
08/30/2019 00:00:00,9,8,Friday,bad,120
08/30/2019 00:00:00,10,8,Friday,bad,147
08/30/2019 00:00:00,11,8,Friday,bad,143
08/30/2019 00:00:00,12,8,Friday,bad,145
08/30/2019 00:00:00,13,8,Friday,bad,115
08/30/2019 00:00:00,14,8,Friday,bad,75
08/30/2019 00:00:00,15,8,Friday,bad,87
08/30/2019 00:00:00,16,8,Friday,bad,37
08/30/2019 00:00:00,17,8,Friday,bad,19
08/30/2019 00:00:00,18,8,Friday,bad,12
08/30/2019 00:00:00,19,8,Friday,bad,6
08/30/2019 00:00:00,20,8,Friday,bad,4
08/30/2019 00:00:00,21,8,Friday,bad,1
08/31/2019 00:00:00,3,8,Saturday,good,3
08/31/2019 00:00:00,4,8,Saturday,good,4
08/31/2019 00:00:00,5,8,Saturday,good,6
08/31/2019 00:00:00,6,8,Saturday,good,17
08/31/2019 00:00:00,7,8,Saturday,good,21
08/31/2019 00:00:00,8,8,Saturday,good,41
08/31/2019 00:00:00,9,8,Saturday,good,48
08/31/2019 00:00:00,10,8,Saturday,good,61
08/31/2019 00:00:00,11,8,Saturday,good,59
08/31/2019 00:00:00,12,8,Saturday,good,52
08/31/2019 00:00:00,13,8,Saturday,good,38
08/31/2019 00:00:00,14,8,Saturday,good,46
08/31/2019 00:00:00,15,8,Saturday,good,27
08/31/2019 00:00:00,16,8,Saturday,good,17
08/31/2019 00:00:00,17,8,Saturday,good,7
08/31/2019 00:00:00,19,8,Saturday,good,1
08/31/2019 00:00:00,20,8,Saturday,good,1
09/01/2019 00:00:00,4,9,Sunday,good,3
09/01/2019 00:00:00,5,9,Sunday,good,2
09/01/2019 00:00:00,6,9,Sunday,good,8
09/01/2019 00:00:00,7,9,Sunday,good,17
09/01/2019 00:00:00,8,9,Sunday,good,12
09/01/2019 00:00:00,9,9,Sunday,good,17
09/01/2019 00:00:00,10,9,Sunday,good,28
09/01/2019 00:00:00,11,9,Sunday,good,15
09/01/2019 00:00:00,12,9,Sunday,good,17
09/01/2019 00:00:00,13,9,Sunday,good,16
09/01/2019 00:00:00,14,9,Sunday,good,18
09/01/2019 00:00:00,15,9,Sunday,good,6
09/01/2019 00:00:00,16,9,Sunday,good,5
09/01/2019 00:00:00,17,9,Sunday,good,4
09/01/2019 00:00:00,18,9,Sunday,good,1
09/01/2019 00:00:00,19,9,Sunday,good,1
09/02/2019 00:00:00,2,9,Monday,bad,2
09/02/2019 00:00:00,3,9,Monday,bad,2
09/02/2019 00:00:00,4,9,Monday,bad,9
09/02/2019 00:00:00,5,9,Monday,bad,19
09/02/2019 00:00:00,6,9,Monday,bad,39
09/02/2019 00:00:00,7,9,Monday,bad,71
09/02/2019 00:00:00,8,9,Monday,bad,94
09/02/2019 00:00:00,9,9,Monday,bad,130
09/02/2019 00:00:00,10,9,Monday,bad,130
09/02/2019 00:00:00,11,9,Monday,bad,175
09/02/2019 00:00:00,12,9,Monday,bad,151
09/02/2019 00:00:00,13,9,Monday,bad,131
09/02/2019 00:00:00,14,9,Monday,bad,92
09/02/2019 00:00:00,15,9,Monday,bad,66
09/02/2019 00:00:00,16,9,Monday,bad,42
09/02/2019 00:00:00,17,9,Monday,bad,26
09/02/2019 00:00:00,18,9,Monday,bad,11
09/02/2019 00:00:00,19,9,Monday,bad,7
09/02/2019 00:00:00,20,9,Monday,bad,2
09/03/2019 00:00:00,3,9,Tuesday,bad,4
09/03/2019 00:00:00,4,9,Tuesday,bad,9
09/03/2019 00:00:00,5,9,Tuesday,bad,21
09/03/2019 00:00:00,6,9,Tuesday,bad,32
09/03/2019 00:00:00,7,9,Tuesday,bad,46
09/03/2019 00:00:00,8,9,Tuesday,bad,72
09/03/2019 00:00:00,9,9,Tuesday,bad,78
09/03/2019 00:00:00,10,9,Tuesday,bad,124
09/03/2019 00:00:00,11,9,Tuesday,bad,142
09/03/2019 00:00:00,12,9,Tuesday,bad,133
09/03/2019 00:00:00,13,9,Tuesday,bad,101
09/03/2019 00:00:00,14,9,Tuesday,bad,66
09/03/2019 00:00:00,15,9,Tuesday,bad,50
09/03/2019 00:00:00,16,9,Tuesday,bad,37
09/03/2019 00:00:00,17,9,Tuesday,bad,20
09/03/2019 00:00:00,18,9,Tuesday,bad,10
09/03/2019 00:00:00,19,9,Tuesday,bad,1
09/03/2019 00:00:00,20,9,Tuesday,bad,2
09/03/2019 00:00:00,21,9,Tuesday,bad,1
09/04/2019 00:00:00,3,9,Wednesday,good,1
09/04/2019 00:00:00,4,9,Wednesday,good,6
09/04/2019 00:00:00,5,9,Wednesday,good,10
09/04/2019 00:00:00,6,9,Wednesday,good,12
09/04/2019 00:00:00,7,9,Wednesday,good,32
09/04/2019 00:00:00,8,9,Wednesday,good,51
09/04/2019 00:00:00,9,9,Wednesday,good,60
09/04/2019 00:00:00,10,9,Wednesday,good,63
09/04/2019 00:00:00,11,9,Wednesday,good,81
09/04/2019 00:00:00,12,9,Wednesday,good,51
09/04/2019 00:00:00,13,9,Wednesday,good,64
09/04/2019 00:00:00,14,9,Wednesday,good,41
09/04/2019 00:00:00,15,9,Wednesday,good,35
09/04/2019 00:00:00,16,9,Wednesday,good,21
09/04/2019 00:00:00,17,9,Wednesday,good,14
09/04/2019 00:00:00,18,9,Wednesday,good,6
09/04/2019 00:00:00,19,9,Wednesday,good,4
09/05/2019 00:00:00,1,9,Thursday,good,1
09/05/2019 00:00:00,3,9,Thursday,good,2
09/05/2019 00:00:00,4,9,Thursday,good,9
09/05/2019 00:00:00,5,9,Thursday,good,14
09/05/2019 00:00:00,6,9,Thursday,good,21
09/05/2019 00:00:00,7,9,Thursday,good,30
09/05/2019 00:00:00,8,9,Thursday,good,54
09/05/2019 00:00:00,9,9,Thursday,good,70
09/05/2019 00:00:00,10,9,Thursday,good,96
09/05/2019 00:00:00,11,9,Thursday,good,95
09/05/2019 00:00:00,12,9,Thursday,good,95
09/05/2019 00:00:00,13,9,Thursday,good,74
09/05/2019 00:00:00,14,9,Thursday,good,46
09/05/2019 00:00:00,15,9,Thursday,good,39
09/05/2019 00:00:00,16,9,Thursday,good,16
09/05/2019 00:00:00,17,9,Thursday,good,12
09/05/2019 00:00:00,18,9,Thursday,good,7
09/05/2019 00:00:00,19,9,Thursday,good,3
09/05/2019 00:00:00,20,9,Thursday,good,4
09/05/2019 00:00:00,21,9,Thursday,good,1
09/05/2019 00:00:00,22,9,Thursday,good,1
09/06/2019 00:00:00,1,9,Friday,good,2
09/06/2019 00:00:00,2,9,Friday,good,1
09/06/2019 00:00:00,3,9,Friday,good,3
09/06/2019 00:00:00,4,9,Friday,good,8
09/06/2019 00:00:00,5,9,Friday,good,19
09/06/2019 00:00:00,6,9,Friday,good,32
09/06/2019 00:00:00,7,9,Friday,good,54
09/06/2019 00:00:00,8,9,Friday,good,52
09/06/2019 00:00:00,9,9,Friday,good,68
09/06/2019 00:00:00,10,9,Friday,good,91
09/06/2019 00:00:00,11,9,Friday,good,92
09/06/2019 00:00:00,12,9,Friday,good,99
09/06/2019 00:00:00,13,9,Friday,good,99
09/06/2019 00:00:00,14,9,Friday,good,60
09/06/2019 00:00:00,15,9,Friday,good,45
09/06/2019 00:00:00,16,9,Friday,good,25
09/06/2019 00:00:00,17,9,Friday,good,7
09/06/2019 00:00:00,18,9,Friday,good,6
09/06/2019 00:00:00,20,9,Friday,good,1
09/06/2019 00:00:00,24,9,Friday,good,1
09/07/2019 00:00:00,1,9,Saturday,bad,1
09/07/2019 00:00:00,2,9,Saturday,bad,1
09/07/2019 00:00:00,3,9,Saturday,bad,1
09/07/2019 00:00:00,4,9,Saturday,bad,10
09/07/2019 00:00:00,5,9,Saturday,bad,12
09/07/2019 00:00:00,6,9,Saturday,bad,23
09/07/2019 00:00:00,7,9,Saturday,bad,39
09/07/2019 00:00:00,8,9,Saturday,bad,57
09/07/2019 00:00:00,9,9,Saturday,bad,66
09/07/2019 00:00:00,10,9,Saturday,bad,92
09/07/2019 00:00:00,11,9,Saturday,bad,82
09/07/2019 00:00:00,12,9,Saturday,bad,89
09/07/2019 00:00:00,13,9,Saturday,bad,63
09/07/2019 00:00:00,14,9,Saturday,bad,57
09/07/2019 00:00:00,15,9,Saturday,bad,29
09/07/2019 00:00:00,16,9,Saturday,bad,20
09/07/2019 00:00:00,17,9,Saturday,bad,12
09/07/2019 00:00:00,18,9,Saturday,bad,6
09/07/2019 00:00:00,19,9,Saturday,bad,1
09/08/2019 00:00:00,3,9,Sunday,good,1
09/08/2019 00:00:00,4,9,Sunday,good,3
09/08/2019 00:00:00,6,9,Sunday,good,8
09/08/2019 00:00:00,7,9,Sunday,good,6
09/08/2019 00:00:00,8,9,Sunday,good,15
09/08/2019 00:00:00,9,9,Sunday,good,16
09/08/2019 00:00:00,10,9,Sunday,good,18
09/08/2019 00:00:00,11,9,Sunday,good,24
09/08/2019 00:00:00,12,9,Sunday,good,21
09/08/2019 00:00:00,13,9,Sunday,good,23
09/08/2019 00:00:00,14,9,Sunday,good,12
09/08/2019 00:00:00,15,9,Sunday,good,14
09/08/2019 00:00:00,16,9,Sunday,good,6
09/08/2019 00:00:00,17,9,Sunday,good,1
09/08/2019 00:00:00,18,9,Sunday,good,3
09/08/2019 00:00:00,19,9,Sunday,good,2
09/09/2019 00:00:00,3,9,Monday,good,1
09/09/2019 00:00:00,4,9,Monday,good,3
09/09/2019 00:00:00,5,9,Monday,good,7
09/09/2019 00:00:00,6,9,Monday,good,25
09/09/2019 00:00:00,7,9,Monday,good,38
09/09/2019 00:00:00,8,9,Monday,good,60
09/09/2019 00:00:00,9,9,Monday,good,69
09/09/2019 00:00:00,10,9,Monday,good,97
09/09/2019 00:00:00,11,9,Monday,good,99
09/09/2019 00:00:00,12,9,Monday,good,94
09/09/2019 00:00:00,13,9,Monday,good,91
09/09/2019 00:00:00,14,9,Monday,good,60
09/09/2019 00:00:00,15,9,Monday,good,47
09/09/2019 00:00:00,16,9,Monday,good,20
09/09/2019 00:00:00,17,9,Monday,good,14
09/09/2019 00:00:00,18,9,Monday,good,8
09/09/2019 00:00:00,19,9,Monday,good,7
09/09/2019 00:00:00,20,9,Monday,good,2
09/09/2019 00:00:00,24,9,Monday,good,1
09/10/2019 00:00:00,0,9,Tuesday,bad,1
09/10/2019 00:00:00,2,9,Tuesday,bad,2
09/10/2019 00:00:00,3,9,Tuesday,bad,7
09/10/2019 00:00:00,4,9,Tuesday,bad,8
09/10/2019 00:00:00,5,9,Tuesday,bad,18
09/10/2019 00:00:00,6,9,Tuesday,bad,37
09/10/2019 00:00:00,7,9,Tuesday,bad,62
09/10/2019 00:00:00,8,9,Tuesday,bad,94
09/10/2019 00:00:00,9,9,Tuesday,bad,115
09/10/2019 00:00:00,10,9,Tuesday,bad,108
09/10/2019 00:00:00,11,9,Tuesday,bad,149
09/10/2019 00:00:00,12,9,Tuesday,bad,141
09/10/2019 00:00:00,13,9,Tuesday,bad,119
09/10/2019 00:00:00,14,9,Tuesday,bad,87
09/10/2019 00:00:00,15,9,Tuesday,bad,58
09/10/2019 00:00:00,16,9,Tuesday,bad,30
09/10/2019 00:00:00,17,9,Tuesday,bad,18
09/10/2019 00:00:00,18,9,Tuesday,bad,12
09/10/2019 00:00:00,19,9,Tuesday,bad,7
09/10/2019 00:00:00,20,9,Tuesday,bad,2
09/11/2019 00:00:00,1,9,Wednesday,bad,1
09/11/2019 00:00:00,2,9,Wednesday,bad,2
09/11/2019 00:00:00,3,9,Wednesday,bad,7
09/11/2019 00:00:00,4,9,Wednesday,bad,10
09/11/2019 00:00:00,5,9,Wednesday,bad,19
09/11/2019 00:00:00,6,9,Wednesday,bad,35
09/11/2019 00:00:00,7,9,Wednesday,bad,61
09/11/2019 00:00:00,8,9,Wednesday,bad,87
09/11/2019 00:00:00,9,9,Wednesday,bad,104
09/11/2019 00:00:00,10,9,Wednesday,bad,122
09/11/2019 00:00:00,11,9,Wednesday,bad,103
09/11/2019 00:00:00,12,9,Wednesday,bad,111
09/11/2019 00:00:00,13,9,Wednesday,bad,87
09/11/2019 00:00:00,14,9,Wednesday,bad,74
09/11/2019 00:00:00,15,9,Wednesday,bad,51
09/11/2019 00:00:00,16,9,Wednesday,bad,36
09/11/2019 00:00:00,17,9,Wednesday,bad,24
09/11/2019 00:00:00,18,9,Wednesday,bad,7
09/11/2019 00:00:00,19,9,Wednesday,bad,3
09/12/2019 00:00:00,2,9,Thursday,good,4
09/12/2019 00:00:00,3,9,Thursday,good,4
09/12/2019 00:00:00,4,9,Thursday,good,7
09/12/2019 00:00:00,5,9,Thursday,good,15
09/12/2019 00:00:00,6,9,Thursday,good,20
09/12/2019 00:00:00,7,9,Thursday,good,37
